,y,a,b,c,h,yy,dy,B,night,hypo,dips,twos,tres,fp,tp,A,C
2022-02-02 21:43:13,5.43973,0.651,0.01,0.0,52.0,5.43973,-0.05550999999999995,0.14557025748469615,False,False,False,False,False,False,False,1.1690894137649037,0.0054362935499130596
2022-02-02 21:48:13,5.49524,0.766,0.0737712,0.0,,5.49524,0.05550999999999995,0.14352627743295593,False,False,False,False,False,False,False,0.9675447068824519,0.004843186955052139
2022-02-02 21:53:13,5.60626,0.992,0.122952,0.0,54.0,5.60626,0.1110199999999999,0.1429405676204045,False,False,False,False,False,False,False,0.9797723534412259,0.004314789049969963
2022-02-02 21:58:13,5.60626,1.5035,0.2744139428571429,0.0,53.0,5.60626,0.0,0.1466833598495536,False,False,False,False,False,False,False,1.241636176720613,0.0038440400336642124
2022-02-02 22:03:13,5.55075,1.9435,0.1257455238095238,0.0,55.0,5.55075,-0.05550999999999995,0.14608730023201688,False,False,False,False,False,False,False,1.5925680883603066,0.0034246503384715936
2022-02-02 22:08:13,5.43973,1.174,0.1264266666666666,0.0,51.0,5.43973,-0.1110199999999999,0.14552760009574442,False,False,False,False,False,False,False,1.3832840441801533,0.0030510165966232215
2022-02-02 22:13:13,5.38423,0.85,0.111238303030303,0.0,54.0,5.38423,-0.05550000000000033,0.14455145026237573,False,False,False,False,False,False,False,1.1166420220900766,0.0027181467749565285
2022-02-02 22:18:13,5.27321,0.871,0.1011127272727272,0.0,53.0,5.27321,-0.1110199999999999,0.14331483400876133,False,False,False,False,False,False,False,0.9938210110450383,0.0024215934775260683
2022-02-02 22:23:13,5.2177,4.467,0.0856676363636363,0.0,65.0,5.2177,-0.05550999999999995,0.1416737300245411,False,False,False,False,False,False,False,2.730410505522519,0.0021573945249849804
2022-02-02 22:28:13,5.10669,4.54,0.025,0.0,62.0,5.10669,-0.11100999999999939,0.13835225507942067,False,False,False,False,False,False,False,3.6352052527612595,0.0019220200168321051
2022-02-02 22:33:13,4.99567,6.085,0.0,0.0,66.0,4.99567,-0.11102000000000078,0.1344136345567103,False,False,False,False,False,False,False,4.8601026263806295,0.0017123251692357955
2022-02-02 22:38:13,4.71814,2.9045,0.0,0.0,,4.71814,-0.2775299999999996,0.1305871389363426,False,False,False,False,False,False,False,3.8823013131903146,0.0015255082983116096
2022-02-02 22:43:13,4.55161,3.1885,0.0,0.0,87.0,4.55161,-0.16652999999999984,0.1268695762387913,False,False,False,False,False,False,False,3.535400656595157,0.0013590733874782632
2022-02-02 22:48:13,4.27408,3.8265,0.0,0.0,59.0,4.27408,-0.2775300000000005,0.12325784535405884,False,False,False,False,False,False,False,3.6809503282975786,0.001210796738763033
2022-02-02 22:53:13,4.10755,2.863,0.0,0.0,74.0,4.10755,-0.16652999999999984,0.11974893345479361,False,False,False,False,False,False,False,3.271975164148789,0.0010786972624924893
2022-02-02 22:58:13,3.99654,3.9975,0.0,0.0,,3.99654,-0.11100999999999983,0.1163399134830507,False,True,False,False,False,False,False,3.6347375820743943,0.0009610100084160518
2022-02-02 23:03:13,3.88552,2.5525,0.0,0.0,53.5,3.88552,-0.1110199999999999,0.11302794170860013,False,True,False,False,False,False,False,3.0936187910371973,0.000856162584617897
2022-02-02 23:08:13,3.88552,48.0895,0.0,45.0,57.0,3.88552,0.0,0.10981025535674523,False,True,False,False,False,False,False,25.591559395518598,4.910320437833892
2022-02-02 23:13:13,3.88552,1.328,0.0,0.0,,3.88552,0.0,0.10668417030367278,False,True,False,False,False,False,False,13.459779697759299,4.374598183724523
2022-02-02 23:18:13,3.83002,1.334,0.0,0.0,58.5,3.83002,-0.05549999999999988,0.10364707883741218,False,True,False,False,False,False,False,7.396889848879649,3.897323914259234
2022-02-02 23:23:13,4.05205,2.473,0.0,0.0,,4.05205,0.22203000000000017,0.10069644748253595,False,False,False,False,False,False,False,4.934944924439824,3.4721208793912406
2022-02-02 23:28:13,4.38509,1.8945,5.0625279615384615,0.0,61.0,4.38509,0.33303999999999956,0.2419501690229571,False,False,False,False,False,False,False,3.414722462219912,3.0933080406779636
2022-02-02 23:33:13,4.99567,1.5185,0.1042132692307692,0.0,60.5,4.99567,0.6105799999999997,0.23802906658432887,False,False,False,False,False,False,False,2.466611231109956,2.755824168253202
2022-02-02 23:38:13,5.82829,2.208,0.1042132692307692,0.0,,5.82829,0.8326200000000004,0.23421959033582154,False,False,False,False,False,False,False,2.3373056155549783,2.4551602189169444
2022-02-02 23:43:13,6.16133,1.0665,0.4292132692307692,0.0,61.0,6.16133,0.33304000000000045,0.23977068222209502,False,False,False,False,False,False,False,1.7019028077774891,2.1872990918622603
2022-02-02 23:48:13,6.05032,2.0395,0.2542132692307692,0.0,63.0,6.05032,-0.11101000000000028,0.24018183466491597,False,False,False,False,False,False,False,1.8707014038887446,1.948661957129616
2022-02-02 23:53:13,5.88379,2.3,0.0875279615384615,0.0,66.0,5.88379,-0.16652999999999984,0.23583607495500453,False,False,False,False,False,False,False,2.085350701944372,1.7360604396956194
2022-02-02 23:58:13,5.71727,1.9135,0.0375,0.0,56.0,5.71727,-0.16652000000000022,0.23018983156528025,False,False,False,False,False,False,False,1.999425350972186,1.5466540203389811
2022-02-03 00:03:13,5.60626,0.8374999999999999,0.025,0.0,58.0,5.60626,-0.11101000000000028,0.22434847502733796,True,False,False,False,False,False,False,1.418462675486093,1.3779120841266004
2022-02-03 00:08:13,5.71727,1.1315,0.0404763125,0.0,,5.71727,0.11101000000000028,0.2191139911898076,True,False,False,False,False,False,False,1.2749813377430463,1.2275801094584713
2022-02-03 00:13:13,5.77278,1.733,0.0466271875,0.0,56.0,5.77278,0.05550999999999995,0.2142036264437505,True,False,False,False,False,False,False,1.5039906688715232,1.0936495459311293
2022-02-03 00:18:13,5.99481,0.8515,0.1076454761904761,0.0,53.80773333333334,5.99481,0.22203000000000017,0.21117012259069315,True,False,False,False,False,False,False,1.1777453344357616,0.974330978564807
2022-02-03 00:23:13,6.38336,1.054,0.1076454761904761,0.0,55.0,6.38336,0.3885499999999995,0.20822297671287637,True,False,False,False,False,False,False,1.115872667217881,0.8680302198478088
2022-02-03 00:28:13,6.43887,1.553,0.2326454761904761,0.0,,6.43887,0.05550999999999995,0.20891823790002811,True,False,False,False,False,False,False,1.3344363336089404,0.7733270101694897
2022-02-03 00:33:13,6.38336,1.467,0.1076454761904761,0.0,56.5,6.38336,-0.05550999999999995,0.20603519881975565,True,False,False,False,False,False,False,1.4007181668044701,0.6889560420632994
2022-02-03 00:38:13,6.43887,0.599,0.1076454761904761,0.0,56.0,6.43887,0.05550999999999995,0.20323423427355625,True,False,False,False,False,False,False,0.9998590834022351,0.613790054729235
2022-02-03 00:43:13,6.6609,0.864,0.1076454761904761,0.0,56.0,6.6609,0.22203000000000017,0.20051300775832184,True,False,False,False,False,False,False,0.9319295417011175,0.5468247729655641
2022-02-03 00:48:13,6.82742,0.5205,0.1076454761904761,0.0,56.0,6.82742,0.16652000000000022,0.19786924928667723,True,False,False,False,False,False,False,0.7262147708505587,0.487165489282403
2022-02-03 00:53:13,7.04945,0.6885,0.1076454761904761,0.0,55.0,7.04945,0.22203000000000017,0.19530075349340478,True,False,False,False,False,False,False,0.7073573854252794,0.43401510992390396
2022-02-03 00:58:13,7.21597,0.384,0.1422132673992673,0.0,,7.21597,0.16652000000000022,0.1937894557515733,True,False,False,False,False,False,False,0.5456786927126397,0.38666350508474445
2022-02-03 01:03:13,7.54902,5.945,0.1239438461538461,0.0,53.5,7.54902,0.3330499999999992,0.1918010867459652,True,False,False,False,False,False,False,3.24533934635632,0.3444780210316494
2022-02-03 01:08:13,7.60453,13.174,1.523943846153846,10.0,,7.60453,0.05550999999999995,0.2297246067212346,True,False,False,False,False,False,False,8.20966967317816,1.3979078459612253
2022-02-03 01:13:13,7.71554,0.6739999999999999,0.1239438461538461,0.0,53.5,7.71554,0.11101000000000028,0.22671323368819982,True,False,False,False,False,False,False,4.44183483658908,1.2453943080451784
2022-02-03 01:18:13,7.71554,0.4355,0.1239438461538461,0.0,52.0,7.71554,0.0,0.22378758860641015,True,False,False,False,False,False,False,2.43866741829454,1.109520192616724
2022-02-03 01:23:13,7.71554,0.9025,0.0942940384615384,0.0,54.0,7.71554,0.0,0.2201011584661778,True,False,False,False,False,False,False,1.67058370914727,0.9884701173530617
2022-02-03 01:28:13,7.71554,1.529,0.0745275,0.0,66.0,7.71554,0.0,0.21595695884360266,True,False,False,False,False,False,False,1.599791854573635,0.8806267604698732
2022-02-03 01:33:13,7.93757,0.379,0.1042954,0.0,52.0,7.93757,0.22203000000000017,0.21277817090611023,True,False,False,False,False,False,False,0.9893959272868175,0.7845492520626896
2022-02-03 01:38:13,8.32612,0.45,0.1241406666666666,0.0,53.0,8.32612,0.3885499999999995,0.2102548331350136,True,False,False,False,False,False,False,0.7196979636434088,0.698953922980612
2022-02-03 01:43:13,8.49265,0.48,0.2491406666666666,0.0,53.0,8.49265,0.16652999999999984,0.21136183736826106,True,False,False,False,False,False,False,0.5998489818217043,0.6226971540225885
2022-02-03 01:48:13,8.93671,0.352,0.1241406666666666,0.0,56.0,8.93671,0.44406000000000034,0.20887881986967674,True,False,False,False,False,False,False,0.47592449091085215,0.5547600963083614
2022-02-03 01:53:13,9.15874,0.308,0.1241406666666666,0.0,53.0,9.15874,0.22203000000000017,0.206466489063759,True,False,False,False,False,False,False,0.3919622454554261,0.49423505867653034
2022-02-03 01:58:13,9.38077,8.027000000000001,0.8741406666666667,0.0,,9.38077,0.22203000000000017,0.22547387740844071,True,False,False,False,False,False,False,4.209481122727714,0.4403133802349362
2022-02-03 02:03:13,9.49178,0.645,0.8121562666666666,0.0,59.0,9.49178,0.11101000000000028,0.24217558667356676,True,False,False,False,False,False,False,2.427240561363857,0.3922746260313444
2022-02-03 02:08:13,9.71381,1.586,0.0571358,0.0,59.0,9.71381,0.22203000000000017,0.23690786298944022,True,False,False,False,False,False,False,2.0066202806819287,0.34947696149030566
2022-02-03 02:13:13,9.88033,0.212,0.1039518666666666,0.0,,9.88033,0.16652000000000022,0.23312286375870284,True,False,False,False,False,False,False,1.1093101403409644,0.311348577011294
2022-02-03 02:18:13,10.1579,2.954,0.3486577777777778,0.0,59.0,10.1579,0.277569999999999,0.23641191857713817,True,False,False,False,False,False,False,2.0316550701704825,0.2773800481541805
2022-02-03 02:23:13,9.93584,0.407,0.4736577777777778,0.0,58.0,9.93584,-0.22205999999999904,0.24316584783214293,True,False,False,False,False,False,False,1.2193275350852413,0.24711752933826497
2022-02-03 02:28:13,10.1024,0.337,0.1236577777777777,0.0,,10.1024,0.1665599999999987,0.23976368497595582,True,False,False,False,False,False,False,0.7781637675426206,0.2201566901174679
2022-02-03 02:33:13,10.1024,0.0,0.1236577777777777,0.0,,10.1024,0.0,0.23645837509694898,True,False,False,False,False,False,False,0.3890818837713103,0.19613731301567203
2022-02-03 02:38:13,10.1579,0.0,0.4486577777777778,0.0,,10.1579,0.05550000000000033,0.24249928032252874,True,False,False,False,False,False,False,0.19454094188565516,0.1747384807451527
2022-02-03 02:43:13,10.1579,0.0,0.3236577777777778,0.0,,10.1579,0.0,0.2448097052570649,True,False,False,False,False,False,False,0.09727047094282758,0.15567428850564688
2022-02-03 02:48:13,10.1579,0.0,0.2736577777777778,0.0,,10.1579,0.0,0.24563095390152523,True,False,False,False,False,False,False,0.04863523547141379,0.13869002407709013
2022-02-03 02:53:13,10.2689,0.0,0.1236577777777777,0.0,,10.2689,0.11100000000000065,0.2421586142706345,True,False,False,False,False,False,False,0.024317617735706894,0.12355876466913236
2022-02-03 02:58:13,10.3799,0.0,0.1482944624624624,0.0,,10.3799,0.11099999999999888,0.23948648401708167,True,False,False,False,False,False,False,0.012158808867853447,0.11007834505873385
2022-02-03 03:03:13,10.1024,0.0,0.3735391891891891,0.0,,10.1024,-0.27749999999999986,0.243302704394571,True,False,False,False,False,False,False,0.006079404433926724,0.09806865650783592
2022-02-03 03:08:13,9.88033,0.0,0.1235391891891891,0.0,,9.88033,-0.22206999999999866,0.23989326952823725,True,False,False,False,False,False,False,0.003039702216963362,0.08736924037257625
2022-02-03 03:13:13,9.82483,0.0,0.1235391891891891,0.0,,9.82483,-0.05550000000000033,0.2365808946581175,True,False,False,False,False,False,False,0.001519851108481681,0.07783714425282334
2022-02-03 03:18:13,9.82483,0.0,0.1235391891891891,0.0,,9.82483,0.0,0.23336281667431422,True,False,False,False,False,False,False,0.0007599255542408405,0.06934501203854498
2022-02-03 03:23:13,9.99135,0.0,0.1235391891891891,0.0,,9.99135,0.16652000000000022,0.23023635112731702,True,False,False,False,False,False,False,0.0003799627771204202,0.06177938233456611
2022-02-03 03:28:13,10.1579,0.0,0.3985391891891892,0.0,,10.1579,0.1665499999999991,0.23502760631018127,True,False,False,False,False,False,False,0.0001899813885602101,0.05503917252936686
2022-02-03 03:33:13,10.2689,0.0,0.4235391891891892,0.0,,10.2689,0.11100000000000065,0.24039416523719895,True,False,False,False,False,False,False,9.499069428010506e-05,0.04903432825391791
2022-02-03 03:38:13,10.2689,0.0,0.3735391891891891,0.0,,10.2689,0.0,0.24418454567756664,True,False,False,False,False,False,False,4.749534714005253e-05,0.043684620186288076
2022-02-03 03:43:13,10.1579,0.0,0.3235391891891892,0.0,,10.1579,-0.11100000000000065,0.2464436183754997,True,False,False,False,False,False,False,2.3747673570026264e-05,0.03891857212641163
2022-02-03 03:48:13,10.1579,0.0,0.1235391891891891,0.0,,10.1579,0.0,0.2429447677977042,True,False,False,False,False,False,False,1.1873836785013132e-05,0.03467250601927246
2022-02-03 03:53:13,10.3799,0.0,0.2985391891891892,0.0,,10.3799,0.22199999999999953,0.2445274330816828,True,False,False,False,False,False,False,5.936918392506566e-06,0.030889691167283025
2022-02-03 03:58:13,10.0469,0.0,0.4485391891891892,0.0,,10.0469,-0.3329999999999984,0.2503352518464507,True,False,False,False,False,False,False,2.968459196253283e-06,0.027519586264683406
2022-02-03 04:03:13,9.6583,0.0,0.1235391891891891,0.0,,9.6583,-0.3886000000000003,0.24672561402097615,True,False,False,False,False,False,False,1.4842295981266415e-06,0.02451716412695893
2022-02-03 04:08:13,9.32526,0.0,0.1235391891891891,0.0,,9.32526,-0.33304000000000045,0.2432187355804643,True,False,False,False,False,False,False,7.421147990633208e-07,0.021842310093144017
2022-02-03 04:13:13,9.10323,0.0,0.0,0.0,,9.10323,-0.22203000000000017,0.2362947702088021,True,False,False,False,False,False,False,3.710573995316604e-07,0.019459286063205797
2022-02-03 04:18:13,8.93671,0.0,0.0125,0.0,,8.93671,-0.16652000000000022,0.22992376743640489,True,False,False,False,False,False,False,1.855286997658302e-07,0.017336253009636215
2022-02-03 04:23:13,8.82569,0.0,0.0422318,0.0,,8.82569,-0.1110199999999999,0.22458054139351555,True,False,False,False,False,False,False,9.27643498829151e-08,0.0154448455836415
2022-02-03 04:28:13,8.82569,0.0,0.0913970571428571,0.0,,8.82569,0.0,0.22078906607899157,True,False,False,False,False,False,False,4.638217494145755e-08,0.01375979313234169
2022-02-03 04:33:13,8.99221,0.0,0.1192930952380952,0.0,,8.99221,0.16652000000000022,0.21789967277324668,True,False,False,False,False,False,False,2.3191087470728774e-08,0.012258582063479455
2022-02-03 04:38:13,8.71468,0.0,0.2942930952380952,0.0,,8.71468,-0.2775300000000005,0.2200744452451746,True,False,False,False,False,False,False,1.1595543735364387e-08,0.010921155046572
2022-02-03 04:43:13,8.38163,0.0,0.1192930952380952,0.0,,8.38163,-0.33305000000000007,0.2172053958095876,True,False,False,False,False,False,False,5.797771867682193e-09,0.009729643031602892
2022-02-03 04:48:13,8.1596,0.0,0.1164243571428571,0.0,,8.1596,-0.22203000000000017,0.21433635523819455,True,False,False,False,False,False,False,2.8988859338410967e-09,0.0086681265048181
2022-02-03 04:53:13,7.99308,0.0,0.0747475,0.0,,7.99308,-0.16651999999999934,0.2103625314498749,True,False,False,False,False,False,False,1.4494429669205483e-09,0.007722422791820744
2022-02-03 04:58:13,7.82656,0.0,0.1003508125,0.0,,7.82656,-0.16652000000000022,0.2072307113280178,True,False,False,False,False,False,False,7.247214834602742e-10,0.006879896566170841
2022-02-03 05:03:13,7.71554,0.0,0.1174196875,0.0,,7.71554,-0.1110199999999999,0.2046739657904541,True,False,False,False,False,False,False,3.623607417301371e-10,0.006129291031739724
2022-02-03 05:08:13,7.54902,0.0,0.1174196875,0.0,,7.54902,-0.16652000000000022,0.20219000583677801,True,False,False,False,False,False,False,1.8118037086506854e-10,0.005460577523285997
2022-02-03 05:13:13,7.54902,0.0,0.1150525725,0.0,,7.54902,0.0,0.19970937223285448,True,False,False,False,False,False,False,9.059018543253427e-11,0.004864821515801443
2022-02-03 05:18:13,7.71554,0.0,0.103827615,0.0,,7.71554,0.16652000000000022,0.19697980470003107,True,False,False,False,False,False,False,4.5295092716267136e-11,0.004334063252409048
2022-02-03 05:23:13,7.93757,0.0,0.323489625,0.0,,7.93757,0.22203000000000017,0.20058129374182257,True,False,False,False,False,False,False,2.2647546358133568e-11,0.00386121139591037
2022-02-03 05:28:13,7.99308,0.0,0.423489625,0.0,,7.99308,0.05550999999999995,0.20692706128965718,True,False,False,False,False,False,False,1.1323773179066784e-11,0.0034399482830854184
2022-02-03 05:33:13,8.04859,0.0,0.123489625,0.0,,8.04859,0.055510000000000836,0.20455175942292425,True,False,False,False,False,False,False,5.661886589533392e-12,0.00306464551586986
2022-02-03 05:38:13,7.77105,0.0,0.348489625,0.0,,7.77105,-0.277540000000001,0.2086493910846653,True,False,False,False,False,False,False,2.830943294766696e-12,0.0027302887616429965
2022-02-03 05:43:13,7.60453,0.0,0.123489625,0.0,,7.60453,-0.16652000000000022,0.20622505783272438,True,False,False,False,False,False,False,1.415471647383348e-12,0.00243241075790072
2022-02-03 05:48:13,7.49351,0.0,0.123489625,0.0,,7.49351,-0.1110199999999999,0.20386974064356853,True,False,False,False,False,False,False,7.07735823691674e-13,0.002167031626204522
2022-02-03 05:53:13,7.49351,0.0,0.123489625,0.0,,7.49351,0.0,0.20158147476379898,True,False,False,False,False,False,False,3.53867911845837e-13,0.0019306056979551834
2022-02-03 05:58:13,7.49351,0.0,0.1289795862637362,0.0,,7.49351,0.0,0.19951463991422072,True,False,False,False,False,False,False,1.769339559229185e-13,0.0017199741415427079
2022-02-03 06:03:13,7.49351,0.0,0.0994796703296703,0.0,,7.49351,0.0,0.19666683849277675,False,False,False,False,False,False,False,8.846697796145925e-14,0.0015323227579349286
2022-02-03 06:08:13,7.438,0.0,0.0994796703296703,0.0,,7.438,-0.05550999999999995,0.19390010845093825,False,False,False,False,False,False,False,4.4233488980729625e-14,0.0013651443808214972
2022-02-03 06:13:13,7.54902,0.0,0.0994796703296703,0.0,,7.54902,0.1110199999999999,0.19121214184383492,False,False,False,False,False,False,False,2.2116744490364812e-14,0.0012162053789503589
2022-02-03 06:18:13,7.88206,0.0,0.0994796703296703,0.0,,7.88206,0.33304000000000045,0.1886006964293105,False,False,False,False,False,False,False,1.1058372245182406e-14,0.0010835158131022602
2022-02-03 06:23:13,7.99308,0.0,0.4244796703296703,0.0,,7.99308,0.1110199999999999,0.1953157129822365,False,False,False,False,False,False,False,5.529186122591203e-15,0.0009653028489775909
2022-02-03 06:28:13,8.04859,0.0,0.3494796703296703,0.0,,8.04859,0.055510000000000836,0.19970446161949248,False,False,False,False,False,False,False,2.7645930612956015e-15,0.0008599870707713532
2022-02-03 06:33:13,8.04859,0.0,0.2494796703296703,0.0,,8.04859,0.0,0.2011214651987704,False,False,False,False,False,False,False,1.3822965306478008e-15,0.0007661613789674637
2022-02-03 06:38:13,8.10409,0.0,0.0994796703296703,0.0,,8.10409,0.05549999999999855,0.19822792058407268,False,False,False,False,False,False,False,6.911482653239004e-16,0.000682572190410748
2022-02-03 06:43:13,8.10409,0.0,0.1994796703296703,0.0,,8.10409,0.0,0.19826355546969604,False,False,False,False,False,False,False,3.455741326619502e-16,0.0006081026894751789
2022-02-03 06:48:13,8.21511,0.0,0.0994796703296703,0.0,,8.21511,0.1110199999999999,0.19545136999875778,False,False,False,False,False,False,False,1.727870663309751e-16,0.0005417579065511295
2022-02-03 06:53:13,8.32612,0.0,0.2494796703296703,0.0,,8.32612,0.11101000000000028,0.19698945084028943,False,False,False,False,False,False,False,8.639353316548755e-17,0.000482651424488795
2022-02-03 06:58:13,8.27062,0.0,0.0994796703296703,0.0,,8.27062,-0.05550000000000033,0.19421353665598967,False,False,False,False,False,False,False,4.3196766582743774e-17,0.00042999353538567616
2022-02-03 07:03:13,8.27062,0.0,0.0994796703296703,0.0,,8.27062,0.0,0.19151664736086188,False,False,False,False,False,False,False,2.1598383291371887e-17,0.00038308068948373145
2022-02-03 07:08:13,8.1596,0.0,0.0994796703296703,0.0,,8.1596,-0.1110199999999999,0.18889653326966474,False,False,False,False,False,False,False,1.0799191645685944e-17,0.0003412860952053737
2022-02-03 07:13:13,7.88206,0.0,0.0994796703296703,0.0,,7.88206,-0.27753999999999923,0.18635100874133134,False,False,False,False,False,False,False,5.399595822842972e-18,0.0003040513447375892
2022-02-03 07:18:13,7.82656,0.0,0.0994796703296703,0.0,,7.82656,-0.05550000000000033,0.1838779503557557,False,False,False,False,False,False,False,2.699797911421486e-18,0.00027087895327556456
2022-02-03 07:23:13,7.438,0.0,0.0994796703296703,0.0,,7.438,-0.38856,0.18147529514248265,False,False,False,False,False,False,False,1.349898955710743e-18,0.0002413257122443973
2022-02-03 07:28:13,7.438,0.0,0.0522918681318681,0.0,,7.438,0.0,0.1777976937240733,False,False,False,False,False,False,False,6.749494778553715e-19,0.00021499676769283792
2022-02-03 07:33:13,7.27148,0.0,0.0424999999999999,0.0,,7.27148,-0.16651999999999934,0.1739460310007773,False,False,False,False,False,False,False,3.3747473892768574e-19,0.0001915403447418656
2022-02-03 07:38:13,7.3825,0.0,0.04974044,0.0,,7.3825,0.1110199999999999,0.17041013891233067,False,False,False,False,False,False,False,1.6873736946384287e-19,0.00017064304760268668
2022-02-03 07:43:13,7.16047,0.0,0.07823046,0.0,,7.16047,-0.22203000000000017,0.16778596237795212,False,False,False,False,False,False,False,8.436868473192143e-20,0.00015202567236879445
2022-02-03 07:48:13,7.21597,0.0,0.0973391666666666,0.0,,7.21597,0.05550000000000033,0.1657804788441881,False,False,False,False,False,False,False,4.2184342365960717e-20,0.00013543947663778217
2022-02-03 07:53:13,7.21597,0.0,0.0973391666666666,0.0,,7.21597,0.0,0.16383208753412298,False,False,False,False,False,False,False,2.1092171182980358e-20,0.00012066285612219856
2022-02-03 07:58:13,7.21597,0.0,0.0973391666666666,0.0,,7.21597,0.0,0.16193916314294793,False,False,False,False,False,False,False,1.0546085591490179e-20,0.00010749838384641886
2022-02-03 08:03:13,7.21597,0.0,0.2223391666666666,0.0,,7.21597,0.0,0.16365863400380673,False,False,False,False,False,False,False,5.2730427957450896e-21,9.577017237093271e-05
2022-02-03 08:08:13,6.93844,0.0,0.0973391666666666,0.0,,6.93844,-0.2775300000000005,0.161770647498353,False,False,False,False,False,False,False,2.6365213978725448e-21,8.532152380134327e-05
2022-02-03 08:13:13,6.71641,0.0,0.0973391666666666,0.0,,6.71641,-0.22203000000000017,0.15993640830421027,False,False,False,False,False,False,False,1.3182606989362724e-21,7.601283618439716e-05
2022-02-03 08:18:13,6.49438,0.0,0.0834035,0.0,,6.49438,-0.22203000000000017,0.15775766495968938,False,False,False,False,False,False,False,6.591303494681362e-22,6.771973831889102e-05
2022-02-03 08:23:13,6.32785,0.0,0.025,0.0,,6.32785,-0.16652999999999984,0.153978311929121,False,False,False,False,False,False,False,3.295651747340681e-22,6.033142806109921e-05
2022-02-03 08:28:13,6.05032,0.0,0.0125,0.0,,6.05032,-0.2775299999999996,0.14995069900701746,False,False,False,False,False,False,False,1.6478258736703405e-22,5.374919192320938e-05
2022-02-03 08:33:13,5.9393,0.0,0.0125,0.0,,5.9393,-0.1110199999999999,0.146037744407299,False,False,False,False,False,False,False,8.239129368351703e-23,4.788508618546631e-05
2022-02-03 08:38:13,6.10582,0.0,0.0,0.0,,6.10582,0.16651999999999934,0.14188033329342487,False,False,False,False,False,False,False,4.119564684175851e-23,4.2660761900671596e-05
2022-02-03 08:43:13,5.9393,0.0,0.3321334,0.0,,5.9393,-0.16651999999999934,0.14729646880769295,False,False,False,False,False,False,False,2.0597823420879256e-23,3.8006418092198545e-05
2022-02-03 08:48:13,5.77278,0.0,0.2202223333333333,0.0,,5.77278,-0.16652000000000022,0.14937252661622694,False,False,False,False,False,False,False,1.0298911710439628e-23,3.385986915944548e-05
2022-02-03 08:53:13,5.43973,0.0,0.0952223333333333,0.0,,5.43973,-0.33305000000000007,0.1478309757231262,False,False,False,False,False,False,False,5.149455855219814e-24,3.016571403054958e-05
2022-02-03 08:58:13,5.38423,0.0,0.0750633833333333,0.0,,5.38423,-0.05550000000000033,0.1457594236154063,False,False,False,False,False,False,False,2.574727927609907e-24,2.6874595961604668e-05
2022-02-03 09:03:13,5.2177,0.0,0.0325,0.0,,5.2177,-0.16652999999999984,0.1425351476707627,False,False,False,False,False,False,False,1.2873639638049535e-24,2.3942543092733134e-05
2022-02-03 09:08:13,5.1622,0.0,0.0424999999999999,0.0,,5.1622,-0.05549999999999944,0.13968734119308307,False,False,False,False,False,False,False,6.436819819024768e-25,2.133038095033578e-05
2022-02-03 09:13:13,5.2177,15.0,1.52,15.0,,5.2177,0.05549999999999944,0.1789821632853398,False,False,False,False,False,False,False,7.5,1.6365382311039582
2022-02-03 09:18:13,5.1622,0.0,0.0,0.0,,5.1622,-0.05549999999999944,0.17388688851652032,False,False,False,False,False,False,False,3.75,1.4579898122781745
2022-02-03 09:23:13,5.27321,0.0,0.0,0.0,,5.27321,0.11100999999999939,0.16893666633032922,False,False,False,False,False,False,False,1.875,1.2989212548202993
2022-02-03 09:28:13,5.60626,0.0,0.0,0.0,,5.60626,0.33305000000000007,0.16412736736127082,False,False,False,False,False,False,False,0.9375,1.1572072808846454
2022-02-03 09:33:13,6.10582,0.0,0.037608375,0.0,,6.10582,0.4995599999999998,0.16052561723379266,False,False,False,False,False,False,False,0.46875,1.030954483162798
2022-02-03 09:38:13,6.49438,0.0,0.062680625,0.0,,6.49438,0.38856,0.15774016023123236,False,False,False,False,False,False,False,0.234375,0.9184760275107726
2022-02-03 09:43:13,6.54988,15.0,1.062680625,15.0,,6.54988,0.05550000000000033,0.18350205868708122,False,False,False,False,False,False,False,7.6171875,2.4547883434468902
2022-02-03 09:48:13,6.49438,0.0,1.037608375,0.0,,6.49438,-0.05550000000000033,0.20781680760893714,False,False,False,False,False,False,False,3.80859375,2.1869677884826815
2022-02-03 09:53:13,6.38336,0.0,0.0,0.0,,6.38336,-0.1110199999999999,0.20190066648931357,False,False,False,False,False,False,False,1.904296875,1.9483667993734335
2022-02-03 09:58:13,6.10582,0.0,0.0,0.0,,6.10582,-0.2775400000000001,0.19615294642386363,False,False,False,False,False,False,False,0.9521484375,1.7357974840289874
2022-02-03 10:03:13,5.99481,0.0,0.0,0.0,,5.99481,-0.11100999999999939,0.1905688527920704,False,False,False,False,False,False,False,0.47607421875,1.5464197534726507
2022-02-03 10:08:13,6.10582,0.0,0.0,0.0,,6.10582,0.11100999999999939,0.18514372746695798,False,False,False,False,False,False,False,0.238037109375,1.3777033760756838
2022-02-03 10:13:13,6.49438,0.0,0.0,0.0,,6.49438,0.38856,0.17987304492938525,False,False,False,False,False,False,False,0.1190185546875,1.2273941717234444
2022-02-03 10:18:13,7.21597,0.0,0.01485552,0.0,,7.21597,0.7215900000000008,0.17517531631121366,False,False,False,False,False,False,False,0.05950927734375,1.09348389424134
2022-02-03 10:23:13,7.66003,0.0,0.0486734541935483,0.0,,7.66003,0.44405999999999946,0.17157405385046362,False,False,False,False,False,False,False,0.029754638671875,0.9741833996867162
